source,source_id,url,title,brand,model,cpu,ram_gb,storage_gb,gpu,screen_size_in,price_idr,original_price_idr,condition,seller_name,seller_rating,seller_num_reviews,seller_is_official,sold_count,location,scraped_at,is_suspected_scam,scam_reasons
tokopedia,15898814283,https://www.tokopedia.com/decacom/laptop-asus-vivobook-go-14-e1404ga-i3-n305-8gb-256gb-512gb-w11-ohs-o365-14-0fhd-resmi-asus-1730617249439451103?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,LAPTOP ASUS VivoBook GO 14 E1404GA i3-N305 8GB 256GB/512GB W11+OHS+O365 14.0FHD RESMI ASUS,Asus,,,,,,,8463080,,new,Deca Computer,5.0,,False,,Jakarta Utara,2026-08-27T09:18:34.401819,False,
tokopedia,102590437216,https://www.tokopedia.com/nagamaspoins/laptop-tkdn-asus-expertbook-bg1409cva-s67150w-i7-1355u-16gb-512gb-w11-14fhd-asus-expertbook-b1-bg1409cva-s67150w-asus-bg1409cva-i7-1733290121287206588?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26search_id%3D20260827091825C203D8A151612A0B562U%26src%3Dsearch,Laptop TKDN ASUS ExpertBook BG1409CVA-S67150W i7 1355U 16GB 512GB W11 14FHD - ASUS EXPERTBOOK B1 BG1409CVA-S67150W - Asus BG1409CVA i7,Asus,,,,,,9.0,14999000,,new,Naga Mas Computer Poins,5.0,,False,,Jakarta Selatan,2026-08-27T09:18:34.401895,False,
tokopedia,103590084343,https://www.tokopedia.com/gateway/acer-predator-helios-neo-16-core-i7-14700hx-gen-14-rtx-4050-ram-32gb-ssd-1tb-windows-11-ohs-layar-16-wuxga-180hz-1729800717379077557-1736552066544076213?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,ASUS TUF GAMING F15 FX507ZC INTEL CORE I5 12500H RTX3050 32GB 1TB W11 15.6-INCH FHD 144HZ LAPTOP GAMING,Asus,,,,,,0.0,13629000,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T09:18:49.227862,False,
tokopedia,102679629163,https://www.tokopedia.com/herlinacom/laptop-asus-vivobook-14-a1404vap-intel-core-i5-120u-ram-16gb-512gb-ssd-win-11-office-ohs-ori-14-0-full-hd-1733549305783682446?extParam=ivf%3Dtrue%26keyword%3Dlaptop+asus%26src%3Dsearch,Laptop Asus Vivobook 14 A1404VAP Intel Core i5 120U Ram 16Gb 512Gb Ssd Win 11 + Office Ohs Ori 14.0 Full HD,Asus,,,16,512,,,12209000,,new,Herlinacom,5.0,,False,,Depok,2026-08-27T09:18:49.228030,False,
tokopedia,102379770564,https://www.tokopedia.com/houseofit/laptop-tkdn-asus-expertbook-bg1409cva-s67150w-i7-1355u-16gb-512gb-w11-14fhd-asus-expertbook-b1-bg1409cva-s67150w-asus-bg1409cva-i7-1732771973784896993?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,Laptop TKDN ASUS ExpertBook BG1409CVA-S67150W i7 1355U 16GB 512GB W11 14FHD - ASUS EXPERTBOOK B1 BG1409CVA-S67150W - Asus BG1409CVA i7,Asus,,,,,,9.0,16999000,,new,House Of IT,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:49.228160,False,
tokopedia,103759075618,https://www.tokopedia.com/gateway/asus-zenbook-duo-ux8406ma-14-oled-touch-ultra-5-125h-16gb-1tb-w11-14-ich-3k-120hz-1729824162177189301-1737082882448393653?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,"ASUS ZENBOOK DUO UX8406CA OLED TOUCH CORE ULTRA 9 285H 32GB 2TB SSD 14"" WUXGA LAPTOP",Asus,,,,,,6.0,34789000,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T09:18:49.228265,False,
tokopedia,103014250148,https://www.tokopedia.com/agres-id-bintaro/asus-vivobook-go-14-e1404fa-ryzen-3-7320u-8gb-512gb-ssd-fhd-14-0-anti-glare-windows-11-home-laptop-portabel-garansi-resmi-2-tahun-1734364115342821223?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,"ASUS VivoBook Go 14 E1404FA Ryzen 3 7320U 8GB 512GB SSD FHD 14.0"" Anti-glare Windows 11 Home Laptop Portabel Garansi Resmi 2 Tahun",Asus,,RYZEN 3 7320U,,512,,14.0,9609000,,new,Agres ID Bintaro,5.0,,False,,Tangerang Selatan,2026-08-27T09:18:49.228375,False,
tokopedia,103754867914,https://www.tokopedia.com/gateway/asus-vivobook-s-14-oled-s5406sa-core-ultra-7-258v-32gb-1tb-ssd-14-wuxga-60hz-1732669099990549941-1737073632182764981?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,"ASUS VIVOBOOK S 14 OLED S5406SA CORE ULTRA 7 258V 32GB 1TB SSD 14"" WUXGA LAPTOP",Asus,,,,,,14.0,19069000,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T09:18:49.228606,False,
tokopedia,102948300872,https://www.tokopedia.com/royalltech/laptop-asus-expertbook-pm1403cda-amd-ryzen-5-150-16gb-512gb-w11-ohs-m365b-14-0fhd-vips-3y-1734233263522350583?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,LAPTOP ASUS EXPERTBOOK PM1403CDA AMD RYZEN 5 150 16GB 512GB W11+OHS+M365B 14.0FHD VIPS 3Y,Asus,,M1,,,,3.0,12159000,,new,royalltech,5.0,,False,,Jakarta Utara,2026-08-27T09:18:49.228716,False,
tokopedia,102098653177,https://www.tokopedia.com/agresidjakut/asus-tuf-a15-fa506ncr-amd-ryzen-7-7435hs-rtx3050-4gb-ram-16gb-512gb-windows-11-office-15-6-full-hd-144hz-ips-rgb-1732205943445096018?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,"[LAPTOP] ASUS TUF A15 FA506NCG AMD RYZEN 7 7435HS RTX3050 4GB/ Ram 16GB 512GB Windows 11 + Office 15.6"" Full HD 144Hz IPS RGB GARANSI RESMI",Asus,,RYZEN 7 7435HS,16,,,6.0,14219000,,new,Agres ID Jakarta Utara,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:49.228835,False,
tokopedia,102393066011,https://www.tokopedia.com/agres-id-bintaro/laptop-asus-vivobook-go-14-e1404fa-ryzen-5-7520-16gb-512gb-w11-ohs-m365b-14-0fhd-vips-blk-vips5151m-garansi-resmi-2-tahun-laptop-terpercaya-1732801128082540391?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,Laptop ASUS VIVOBOOK GO 14 E1404FA RYZEN 5 7520 16GB 512GB W11+OHS+M365B 14.0FHD VIPS BLK -VIPS5151M Garansi Resmi 2 Tahun Laptop Terpercaya,Asus,,RYZEN 5 7520,,,,,10809000,,new,Agres ID Bintaro,5.0,,False,,Tangerang Selatan,2026-08-27T09:18:49.228964,False,
tokopedia,102107554946,https://www.tokopedia.com/rogonline/asus-zenbook-a14-ux3407-snapdragon-x-plus-x-126100-16gb-1tb-ssd-w-11-ohs-14-inch-1732223817158395111?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,Asus Zenbook A14 UX3407 Snapdragon X Plus X 126100 16GB 2TB SSD Win 11 Office 14 FHD Laptop Iceland Gray dengan Smart Amp Technology dan Microphone Array - Audio,Asus,,,,,,,17209000,,new,ROGZ Online,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:49.229099,False,
tokopedia,2917054210,https://www.tokopedia.com/teknotrend/laptop-gaming-asus-tuf-a16-fa608pp-rtx5070-ryzen-9-8940hx-16gb-1tb-16-0-wqxga-1731262086862505922?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,Laptop Gaming Asus TUF A16 FA608PP RTX5070 RYZEN 9 8940HX 16GB 1TB 16.0 WQXGA,Asus,,RYZEN 9 8940HX,,,,40.0,29184500,,new,TeknoTrend ID,5.0,,False,,Jakarta Pusat,2026-08-27T09:18:49.229202,False,
tokopedia,103758953997,https://www.tokopedia.com/gateway/lenovo-ideapad-slim-3-15-intel-i5-12450h-16gb-512gb-ssd-15-6-fhd-1737082620330280373?extParam=ivf%3Dfalse%26keyword%3Dlaptop+asus%26src%3Dsearch,[SALE] ASUS ZENBOOK 14 OLED UM3406HA TOUCH RYZEN 7 8840 16GB 512GB W11 14.0 2.8K LAPTOP,Asus,,RYZEN 7 8840,,,,6.0,17900180,,new,Gateway Indonesia Comp,5.0,,False,,Jakarta Utara,2026-08-27T09:18:49.229425,False,
